A3	Mass percent Fe	Mass percent Si	Mass percent Al	Mass percent Mn	Temperature [°C]	Mass percent C
	92.60000	1.80000	2.40000	3.00000	800.00000	0.20000
	95.30000	1.80000	2.70000	0.00000	800.00000	0.20000
	95.00000	1.80000	2.70000	0.30000	800.00000	0.20000
	94.70000	1.80000	2.70000	0.60000	800.00000	0.20000
	94.40000	1.80000	2.70000	0.90000	800.00000	0.20000
	94.10000	1.80000	2.70000	1.20000	800.00000	0.20000
	93.80000	1.80000	2.70000	1.50000	800.00000	0.20000
	93.50000	1.80000	2.70000	1.80000	800.00000	0.20000
	93.20000	1.80000	2.70000	2.10000	800.00000	0.20000
	92.90000	1.80000	2.70000	2.40000	800.00000	0.20000
	92.60000	1.80000	2.70000	2.70000	800.00000	0.20000
	92.30000	1.80000	2.70000	3.00000	800.00000	0.20000
	95.00000	1.80000	3.00000	0.00000	800.00000	0.20000
	94.70000	1.80000	3.00000	0.30000	800.00000	0.20000
	94.40000	1.80000	3.00000	0.60000	800.00000	0.20000
	94.10000	1.80000	3.00000	0.90000	800.00000	0.20000
	93.80000	1.80000	3.00000	1.20000	800.00000	0.20000
	93.50000	1.80000	3.00000	1.50000	800.00000	0.20000
	93.20000	1.80000	3.00000	1.80000	800.00000	0.20000
	92.90000	1.80000	3.00000	2.10000	800.00000	0.20000
	92.60000	1.80000	3.00000	2.40000	800.00000	0.20000
	92.30000	1.80000	3.00000	2.70000	800.00000	0.20000
	92.00000	1.80000	3.00000	3.00000	800.00000	0.20000
954.88335	97.70000	2.10000	0.00000	0.00000	800.00000	0.20000
937.83528	97.40000	2.10000	0.00000	0.30000	800.00000	0.20000
921.77708	97.10000	2.10000	0.00000	0.60000	800.00000	0.20000
906.58978	96.80000	2.10000	0.00000	0.90000	800.00000	0.20000
892.17734	96.50000	2.10000	0.00000	1.20000	800.00000	0.20000
878.46072	96.20000	2.10000	0.00000	1.50000	800.00000	0.20000
865.37379	95.90000	2.10000	0.00000	1.80000	800.00000	0.20000
852.86047	95.60000	2.10000	0.00000	2.10000	800.00000	0.20000
840.87270	95.30000	2.10000	0.00000	2.40000	800.00000	0.20000
829.36890	95.00000	2.10000	0.00000	2.70000	800.00000	0.20000
818.31282	94.70000	2.10000	0.00000	3.00000	800.00000	0.20000
1004.68110	97.40000	2.10000	0.30000	0.00000	800.00000	0.20000
984.80657	97.10000	2.10000	0.30000	0.30000	800.00000	0.20000
966.35259	96.80000	2.10000	0.30000	0.60000	800.00000	0.20000
949.09618	96.50000	2.10000	0.30000	0.90000	800.00000	0.20000
932.87045	96.20000	2.10000	0.30000	1.20000	800.00000	0.20000
917.54597	95.90000	2.10000	0.30000	1.50000	800.00000	0.20000
903.01946	95.60000	2.10000	0.30000	1.80000	800.00000	0.20000
889.20670	95.30000	2.10000	0.30000	2.10000	800.00000	0.20000
876.03773	95.00000	2.10000	0.30000	2.40000	800.00000	0.20000
863.45360	94.70000	2.10000	0.30000	2.70000	800.00000	0.20000
851.40401	94.40000	2.10000	0.30000	3.00000	800.00000	0.20000
1066.83821	97.10000	2.10000	0.60000	0.00000	800.00000	0.20000
1041.32183	96.80000	2.10000	0.60000	0.30000	800.00000	0.20000
1018.51500	96.50000	2.10000	0.60000	0.60000	800.00000	0.20000
997.74354	96.20000	2.10000	0.60000	0.90000	800.00000	0.20000
978.58762	95.90000	2.10000	0.60000	1.20000	800.00000	0.20000
960.76254	95.60000	2.10000	0.60000	1.50000	800.00000	0.20000
944.06327	95.30000	2.10000	0.60000	1.80000	800.00000	0.20000
928.33547	95.00000	2.10000	0.60000	2.10000	800.00000	0.20000
913.45883	94.70000	2.10000	0.60000	2.40000	800.00000	0.20000
899.33709	94.40000	2.10000	0.60000	2.70000	800.00000	0.20000
885.89153	94.10000	2.10000	0.60000	3.00000	800.00000	0.20000
	96.80000	2.10000	0.90000	0.00000	800.00000	0.20000
	96.50000	2.10000	0.90000	0.30000	800.00000	0.20000
1090.64058	96.20000	2.10000	0.90000	0.60000	800.00000	0.20000
1061.08306	95.90000	2.10000	0.90000	0.90000	800.00000	0.20000
1035.68946	95.60000	2.10000	0.90000	1.20000	800.00000	0.20000
1013.08582	95.30000	2.10000	0.90000	1.50000	800.00000	0.20000
992.54613	95.00000	2.10000	0.90000	1.80000	800.00000	0.20000
973.62771	94.70000	2.10000	0.90000	2.10000	800.00000	0.20000
956.03483	94.40000	2.10000	0.90000	2.40000	800.00000	0.20000
939.55695	94.10000	2.10000	0.90000	2.70000	800.00000	0.20000
924.03696	93.80000	2.10000	0.90000	3.00000	800.00000	0.20000
	96.50000	2.10000	1.20000	0.00000	800.00000	0.20000
	96.20000	2.10000	1.20000	0.30000	800.00000	0.20000
	95.90000	2.10000	1.20000	0.60000	800.00000	0.20000
	95.60000	2.10000	1.20000	0.90000	800.00000	0.20000
	95.30000	2.10000	1.20000	1.20000	800.00000	0.20000
1091.77382	95.00000	2.10000	1.20000	1.50000	800.00000	0.20000
1059.78595	94.70000	2.10000	1.20000	1.80000	800.00000	0.20000
1033.20346	94.40000	2.10000	1.20000	2.10000	800.00000	0.20000
1009.92900	94.10000	2.10000	1.20000	2.40000	800.00000	0.20000
988.98224	93.80000	2.10000	1.20000	2.70000	800.00000	0.20000
969.80631	93.50000	2.10000	1.20000	3.00000	800.00000	0.20000
	96.20000	2.10000	1.50000	0.00000	800.00000	0.20000
	95.90000	2.10000	1.50000	0.30000	800.00000	0.20000
	95.60000	2.10000	1.50000	0.60000	800.00000	0.20000
	95.30000	2.10000	1.50000	0.90000	800.00000	0.20000
	95.00000	2.10000	1.50000	1.20000	800.00000	0.20000
	94.70000	2.10000	1.50000	1.50000	800.00000	0.20000
	94.40000	2.10000	1.50000	1.80000	800.00000	0.20000
	94.10000	2.10000	1.50000	2.10000	800.00000	0.20000
1105.37824	93.80000	2.10000	1.50000	2.40000	800.00000	0.20000
1064.80656	93.50000	2.10000	1.50000	2.70000	800.00000	0.20000
1034.69216	93.20000	2.10000	1.50000	3.00000	800.00000	0.20000
	95.90000	2.10000	1.80000	0.00000	800.00000	0.20000
	95.60000	2.10000	1.80000	0.30000	800.00000	0.20000
	95.30000	2.10000	1.80000	0.60000	800.00000	0.20000
	95.00000	2.10000	1.80000	0.90000	800.00000	0.20000
	94.70000	2.10000	1.80000	1.20000	800.00000	0.20000
	94.40000	2.10000	1.80000	1.50000	800.00000	0.20000
	94.10000	2.10000	1.80000	1.80000	800.00000	0.20000
	93.80000	2.10000	1.80000	2.10000	800.00000	0.20000
	93.50000	2.10000	1.80000	2.40000	800.00000	0.20000
	93.20000	2.10000	1.80000	2.70000	800.00000	0.20000
	92.90000	2.10000	1.80000	3.00000	800.00000	0.20000
	95.60000	2.10000	2.10000	0.00000	800.00000	0.20000
	95.30000	2.10000	2.10000	0.30000	800.00000	0.20000
	95.00000	2.10000	2.10000	0.60000	800.00000	0.20000
	94.70000	2.10000	2.10000	0.90000	800.00000	0.20000
	94.40000	2.10000	2.10000	1.20000	800.00000	0.20000
	94.10000	2.10000	2.10000	1.50000	800.00000	0.20000
	93.80000	2.10000	2.10000	1.80000	800.00000	0.20000
	93.50000	2.10000	2.10000	2.10000	800.00000	0.20000
	93.20000	2.10000	2.10000	2.40000	800.00000	0.20000
	92.90000	2.10000	2.10000	2.70000	800.00000	0.20000
	92.60000	2.10000	2.10000	3.00000	800.00000	0.20000
	95.30000	2.10000	2.40000	0.00000	800.00000	0.20000
	95.00000	2.10000	2.40000	0.30000	800.00000	0.20000
	94.70000	2.10000	2.40000	0.60000	800.00000	0.20000
	94.40000	2.10000	2.40000	0.90000	800.00000	0.20000
	94.10000	2.10000	2.40000	1.20000	800.00000	0.20000
	93.80000	2.10000	2.40000	1.50000	800.00000	0.20000
	93.50000	2.10000	2.40000	1.80000	800.00000	0.20000
	93.20000	2.10000	2.40000	2.10000	800.00000	0.20000
	92.90000	2.10000	2.40000	2.40000	800.00000	0.20000
	92.60000	2.10000	2.40000	2.70000	800.00000	0.20000
	92.30000	2.10000	2.40000	3.00000	800.00000	0.20000
	95.00000	2.10000	2.70000	0.00000	800.00000	0.20000
	94.70000	2.10000	2.70000	0.30000	800.00000	0.20000
	94.40000	2.10000	2.70000	0.60000	800.00000	0.20000
	94.10000	2.10000	2.70000	0.90000	800.00000	0.20000
	93.80000	2.10000	2.70000	1.20000	800.00000	0.20000
	93.50000	2.10000	2.70000	1.50000	800.00000	0.20000
	93.20000	2.10000	2.70000	1.80000	800.00000	0.20000
	92.90000	2.10000	2.70000	2.10000	800.00000	0.20000
	92.60000	2.10000	2.70000	2.40000	800.00000	0.20000
	92.30000	2.10000	2.70000	2.70000	800.00000	0.20000
	92.00000	2.10000	2.70000	3.00000	800.00000	0.20000
	94.70000	2.10000	3.00000	0.00000	800.00000	0.20000
	94.40000	2.10000	3.00000	0.30000	800.00000	0.20000
	94.10000	2.10000	3.00000	0.60000	800.00000	0.20000
	93.80000	2.10000	3.00000	0.90000	800.00000	0.20000
	93.50000	2.10000	3.00000	1.20000	800.00000	0.20000
	93.20000	2.10000	3.00000	1.50000	800.00000	0.20000
	92.90000	2.10000	3.00000	1.80000	800.00000	0.20000
	92.60000	2.10000	3.00000	2.10000	800.00000	0.20000
	92.30000	2.10000	3.00000	2.40000	800.00000	0.20000
	92.00000	2.10000	3.00000	2.70000	800.00000	0.20000
	91.70000	2.10000	3.00000	3.00000	800.00000	0.20000
980.84016	97.40000	2.40000	0.00000	0.00000	800.00000	0.20000
961.72809	97.10000	2.40000	0.00000	0.30000	800.00000	0.20000
943.87839	96.80000	2.40000	0.00000	0.60000	800.00000	0.20000
927.11040	96.50000	2.40000	0.00000	0.90000	800.00000	0.20000
911.28496	96.20000	2.40000	0.00000	1.20000	800.00000	0.20000
896.29175	95.90000	2.40000	0.00000	1.50000	800.00000	0.20000
882.04127	95.60000	2.40000	0.00000	1.80000	800.00000	0.20000
868.45951	95.30000	2.40000	0.00000	2.10000	800.00000	0.20000
855.48439	95.00000	2.40000	0.00000	2.40000	800.00000	0.20000
843.06313	94.70000	2.40000	0.00000	2.70000	800.00000	0.20000
831.15043	94.40000	2.40000	0.00000	3.00000	800.00000	0.20000
1037.60294	97.10000	2.40000	0.30000	0.00000	800.00000	0.20000
1014.32616	96.80000	2.40000	0.30000	0.30000	800.00000	0.20000
993.11816	96.50000	2.40000	0.30000	0.60000	800.00000	0.20000
973.55550	96.20000	2.40000	0.30000	0.90000	800.00000	0.20000
955.35001	95.90000	2.40000	0.30000	1.20000	800.00000	0.20000
938.29367	95.60000	2.40000	0.30000	1.50000	800.00000	0.20000
922.22959	95.30000	2.40000	0.30000	1.80000	800.00000	0.20000
907.03541	95.00000	2.40000	0.30000	2.10000	800.00000	0.20000
892.61314	94.70000	2.40000	0.30000	2.40000	800.00000	0.20000
878.88263	94.40000	2.40000	0.30000	2.70000	800.00000	0.20000
865.77718	94.10000	2.40000	0.30000	3.00000	800.00000	0.20000
1118.78962	96.80000	2.40000	0.60000	0.00000	800.00000	0.20000
1083.68604	96.50000	2.40000	0.60000	0.30000	800.00000	0.20000
1054.82409	96.20000	2.40000	0.60000	0.60000	800.00000	0.20000
1029.69324	95.90000	2.40000	0.60000	0.90000	800.00000	0.20000
1007.16028	95.60000	2.40000	0.60000	1.20000	800.00000	0.20000
986.59302	95.30000	2.40000	0.60000	1.50000	800.00000	0.20000
967.59286	95.00000	2.40000	0.60000	1.80000	800.00000	0.20000
949.88737	94.70000	2.40000	0.60000	2.10000	800.00000	0.20000
933.27932	94.40000	2.40000	0.60000	2.40000	800.00000	0.20000
917.61970	94.10000	2.40000	0.60000	2.70000	800.00000	0.20000
902.79213	93.80000	2.40000	0.60000	3.00000	800.00000	0.20000
	96.50000	2.40000	0.90000	0.00000	800.00000	0.20000
	96.20000	2.40000	0.90000	0.30000	800.00000	0.20000
	95.90000	2.40000	0.90000	0.60000	800.00000	0.20000
1116.01832	95.60000	2.40000	0.90000	0.90000	800.00000	0.20000
1079.28663	95.30000	2.40000	0.90000	1.20000	800.00000	0.20000
1049.90765	95.00000	2.40000	0.90000	1.50000	800.00000	0.20000
1024.62170	94.70000	2.40000	0.90000	1.80000	800.00000	0.20000
1002.08841	94.40000	2.40000	0.90000	2.10000	800.00000	0.20000
981.59471	94.10000	2.40000	0.90000	2.40000	800.00000	0.20000
962.70422	93.80000	2.40000	0.90000	2.70000	800.00000	0.20000
945.12487	93.50000	2.40000	0.90000	3.00000	800.00000	0.20000
	96.20000	2.40000	1.20000	0.00000	800.00000	0.20000
	95.90000	2.40000	1.20000	0.30000	800.00000	0.20000
	95.60000	2.40000	1.20000	0.60000	800.00000	0.20000
	95.30000	2.40000	1.20000	0.90000	800.00000	0.20000
	95.00000	2.40000	1.20000	1.20000	800.00000	0.20000
	94.70000	2.40000	1.20000	1.50000	800.00000	0.20000
1126.80464	94.40000	2.40000	1.20000	1.80000	800.00000	0.20000
1081.57223	94.10000	2.40000	1.20000	2.10000	800.00000	0.20000
1049.28153	93.80000	2.40000	1.20000	2.40000	800.00000	0.20000
1022.52260	93.50000	2.40000	1.20000	2.70000	800.00000	0.20000
999.12254	93.20000	2.40000	1.20000	3.00000	800.00000	0.20000
	95.90000	2.40000	1.50000	0.00000	800.00000	0.20000
	95.60000	2.40000	1.50000	0.30000	800.00000	0.20000
	95.30000	2.40000	1.50000	0.60000	800.00000	0.20000
	95.00000	2.40000	1.50000	0.90000	800.00000	0.20000
	94.70000	2.40000	1.50000	1.20000	800.00000	0.20000
	94.40000	2.40000	1.50000	1.50000	800.00000	0.20000
	94.10000	2.40000	1.50000	1.80000	800.00000	0.20000
	93.80000	2.40000	1.50000	2.10000	800.00000	0.20000
	93.50000	2.40000	1.50000	2.40000	800.00000	0.20000
	93.20000	2.40000	1.50000	2.70000	800.00000	0.20000
1097.33597	92.90000	2.40000	1.50000	3.00000	800.00000	0.20000
	95.60000	2.40000	1.80000	0.00000	800.00000	0.20000
	95.30000	2.40000	1.80000	0.30000	800.00000	0.20000
	95.00000	2.40000	1.80000	0.60000	800.00000	0.20000
	94.70000	2.40000	1.80000	0.90000	800.00000	0.20000
	94.40000	2.40000	1.80000	1.20000	800.00000	0.20000
	94.10000	2.40000	1.80000	1.50000	800.00000	0.20000
	93.80000	2.40000	1.80000	1.80000	800.00000	0.20000
	93.50000	2.40000	1.80000	2.10000	800.00000	0.20000
	93.20000	2.40000	1.80000	2.40000	800.00000	0.20000
	92.90000	2.40000	1.80000	2.70000	800.00000	0.20000
	92.60000	2.40000	1.80000	3.00000	800.00000	0.20000
	95.30000	2.40000	2.10000	0.00000	800.00000	0.20000
	95.00000	2.40000	2.10000	0.30000	800.00000	0.20000
	94.70000	2.40000	2.10000	0.60000	800.00000	0.20000
	94.40000	2.40000	2.10000	0.90000	800.00000	0.20000
	94.10000	2.40000	2.10000	1.20000	800.00000	0.20000
	93.80000	2.40000	2.10000	1.50000	800.00000	0.20000
	93.50000	2.40000	2.10000	1.80000	800.00000	0.20000
	93.20000	2.40000	2.10000	2.10000	800.00000	0.20000
	92.90000	2.40000	2.10000	2.40000	800.00000	0.20000
	92.60000	2.40000	2.10000	2.70000	800.00000	0.20000
	92.30000	2.40000	2.10000	3.00000	800.00000	0.20000
	95.00000	2.40000	2.40000	0.00000	800.00000	0.20000
	94.70000	2.40000	2.40000	0.30000	800.00000	0.20000
	94.40000	2.40000	2.40000	0.60000	800.00000	0.20000
	94.10000	2.40000	2.40000	0.90000	800.00000	0.20000
	93.80000	2.40000	2.40000	1.20000	800.00000	0.20000
	93.50000	2.40000	2.40000	1.50000	800.00000	0.20000
	93.20000	2.40000	2.40000	1.80000	800.00000	0.20000
	92.90000	2.40000	2.40000	2.10000	800.00000	0.20000
	92.60000	2.40000	2.40000	2.40000	800.00000	0.20000
	92.30000	2.40000	2.40000	2.70000	800.00000	0.20000
	92.00000	2.40000	2.40000	3.00000	800.00000	0.20000
	94.70000	2.40000	2.70000	0.00000	800.00000	0.20000
	94.40000	2.40000	2.70000	0.30000	800.00000	0.20000
	94.10000	2.40000	2.70000	0.60000	800.00000	0.20000
	93.80000	2.40000	2.70000	0.90000	800.00000	0.20000
	93.50000	2.40000	2.70000	1.20000	800.00000	0.20000
	93.20000	2.40000	2.70000	1.50000	800.00000	0.20000
	92.90000	2.40000	2.70000	1.80000	800.00000	0.20000
	92.60000	2.40000	2.70000	2.10000	800.00000	0.20000
	92.30000	2.40000	2.70000	2.40000	800.00000	0.20000
	92.00000	2.40000	2.70000	2.70000	800.00000	0.20000
	91.70000	2.40000	2.70000	3.00000	800.00000	0.20000
	94.40000	2.40000	3.00000	0.00000	800.00000	0.20000
	94.10000	2.40000	3.00000	0.30000	800.00000	0.20000
	93.80000	2.40000	3.00000	0.60000	800.00000	0.20000
	93.50000	2.40000	3.00000	0.90000	800.00000	0.20000
	93.20000	2.40000	3.00000	1.20000	800.00000	0.20000
	92.90000	2.40000	3.00000	1.50000	800.00000	0.20000
	92.60000	2.40000	3.00000	1.80000	800.00000	0.20000
	92.30000	2.40000	3.00000	2.10000	800.00000	0.20000
	92.00000	2.40000	3.00000	2.40000	800.00000	0.20000
	91.70000	2.40000	3.00000	2.70000	800.00000	0.20000
	91.40000	2.40000	3.00000	3.00000	800.00000	0.20000
1012.42672	97.10000	2.70000	0.00000	0.00000	800.00000	0.20000
990.43573	96.80000	2.70000	0.00000	0.30000	800.00000	0.20000
970.18771	96.50000	2.70000	0.00000	0.60000	800.00000	0.20000
951.36892	96.20000	2.70000	0.00000	0.90000	800.00000	0.20000
933.75494	95.90000	2.70000	0.00000	1.20000	800.00000	0.20000
917.17772	95.60000	2.70000	0.00000	1.50000	800.00000	0.20000
901.50697	95.30000	2.70000	0.00000	1.80000	800.00000	0.20000
886.63890	95.00000	2.70000	0.00000	2.10000	800.00000	0.20000
872.48897	94.70000	2.70000	0.00000	2.40000	800.00000	0.20000
858.98713	94.40000	2.70000	0.00000	2.70000	800.00000	0.20000
846.07444	94.10000	2.70000	0.00000	3.00000	800.00000	0.20000
1081.67501	96.80000	2.70000	0.30000	0.00000	800.00000	0.20000
1052.34487	96.50000	2.70000	0.30000	0.30000	800.00000	0.20000
1026.75275	96.20000	2.70000	0.30000	0.60000	800.00000	0.20000
1003.78067	95.90000	2.70000	0.30000	0.90000	800.00000	0.20000
982.79876	95.60000	2.70000	0.30000	1.20000	800.00000	0.20000
963.40746	95.30000	2.70000	0.30000	1.50000	800.00000	0.20000
945.33260	95.00000	2.70000	0.30000	1.80000	800.00000	0.20000
928.37510	94.70000	2.70000	0.30000	2.10000	800.00000	0.20000
912.38430	94.40000	2.70000	0.30000	2.40000	800.00000	0.20000
897.24235	94.10000	2.70000	0.30000	2.70000	800.00000	0.20000
882.85473	93.80000	2.70000	0.30000	3.00000	800.00000	0.20000
	96.50000	2.70000	0.60000	0.00000	800.00000	0.20000
	96.20000	2.70000	0.60000	0.30000	800.00000	0.20000
1108.41093	95.90000	2.70000	0.60000	0.60000	800.00000	0.20000
1073.53815	95.60000	2.70000	0.60000	0.90000	800.00000	0.20000
1044.79952	95.30000	2.70000	0.60000	1.20000	800.00000	0.20000
1019.74474	95.00000	2.70000	0.60000	1.50000	800.00000	0.20000
997.25914	94.70000	2.70000	0.60000	1.80000	800.00000	0.20000
976.71859	94.40000	2.70000	0.60000	2.10000	800.00000	0.20000
957.72888	94.10000	2.70000	0.60000	2.40000	800.00000	0.20000
940.02037	93.80000	2.70000	0.60000	2.70000	800.00000	0.20000
923.39786	93.50000	2.70000	0.60000	3.00000	800.00000	0.20000
	96.20000	2.70000	0.90000	0.00000	800.00000	0.20000
	95.90000	2.70000	0.90000	0.30000	800.00000	0.20000
	95.60000	2.70000	0.90000	0.60000	800.00000	0.20000
	95.30000	2.70000	0.90000	0.90000	800.00000	0.20000
	95.00000	2.70000	0.90000	1.20000	800.00000	0.20000
1108.27231	94.70000	2.70000	0.90000	1.50000	800.00000	0.20000
1070.69731	94.40000	2.70000	0.90000	1.80000	800.00000	0.20000
1040.91385	94.10000	2.70000	0.90000	2.10000	800.00000	0.20000
1015.36952	93.80000	2.70000	0.90000	2.40000	800.00000	0.20000
992.64498	93.50000	2.70000	0.90000	2.70000	800.00000	0.20000
971.99575	93.20000	2.70000	0.90000	3.00000	800.00000	0.20000
	95.90000	2.70000	1.20000	0.00000	800.00000	0.20000
	95.60000	2.70000	1.20000	0.30000	800.00000	0.20000
	95.30000	2.70000	1.20000	0.60000	800.00000	0.20000
	95.00000	2.70000	1.20000	0.90000	800.00000	0.20000
	94.70000	2.70000	1.20000	1.20000	800.00000	0.20000
	94.40000	2.70000	1.20000	1.50000	800.00000	0.20000
	94.10000	2.70000	1.20000	1.80000	800.00000	0.20000
	93.80000	2.70000	1.20000	2.10000	800.00000	0.20000
1124.62126	93.50000	2.70000	1.20000	2.40000	800.00000	0.20000
1074.95830	93.20000	2.70000	1.20000	2.70000	800.00000	0.20000
1041.38020	92.90000	2.70000	1.20000	3.00000	800.00000	0.20000
	95.60000	2.70000	1.50000	0.00000	800.00000	0.20000
	95.30000	2.70000	1.50000	0.30000	800.00000	0.20000
	95.00000	2.70000	1.50000	0.60000	800.00000	0.20000
	94.70000	2.70000	1.50000	0.90000	800.00000	0.20000
	94.40000	2.70000	1.50000	1.20000	800.00000	0.20000
	94.10000	2.70000	1.50000	1.50000	800.00000	0.20000
	93.80000	2.70000	1.50000	1.80000	800.00000	0.20000
	93.50000	2.70000	1.50000	2.10000	800.00000	0.20000
	93.20000	2.70000	1.50000	2.40000	800.00000	0.20000
	92.90000	2.70000	1.50000	2.70000	800.00000	0.20000
	92.60000	2.70000	1.50000	3.00000	800.00000	0.20000
	95.30000	2.70000	1.80000	0.00000	800.00000	0.20000
	95.00000	2.70000	1.80000	0.30000	800.00000	0.20000
	94.70000	2.70000	1.80000	0.60000	800.00000	0.20000
	94.40000	2.70000	1.80000	0.90000	800.00000	0.20000
	94.10000	2.70000	1.80000	1.20000	800.00000	0.20000
	93.80000	2.70000	1.80000	1.50000	800.00000	0.20000
	93.50000	2.70000	1.80000	1.80000	800.00000	0.20000
	93.20000	2.70000	1.80000	2.10000	800.00000	0.20000
	92.90000	2.70000	1.80000	2.40000	800.00000	0.20000
	92.60000	2.70000	1.80000	2.70000	800.00000	0.20000
	92.30000	2.70000	1.80000	3.00000	800.00000	0.20000
	95.00000	2.70000	2.10000	0.00000	800.00000	0.20000
	94.70000	2.70000	2.10000	0.30000	800.00000	0.20000
	94.40000	2.70000	2.10000	0.60000	800.00000	0.20000
	94.10000	2.70000	2.10000	0.90000	800.00000	0.20000
	93.80000	2.70000	2.10000	1.20000	800.00000	0.20000
	93.50000	2.70000	2.10000	1.50000	800.00000	0.20000
	93.20000	2.70000	2.10000	1.80000	800.00000	0.20000
	92.90000	2.70000	2.10000	2.10000	800.00000	0.20000
	92.60000	2.70000	2.10000	2.40000	800.00000	0.20000
	92.30000	2.70000	2.10000	2.70000	800.00000	0.20000
	92.00000	2.70000	2.10000	3.00000	800.00000	0.20000
	94.70000	2.70000	2.40000	0.00000	800.00000	0.20000
	94.40000	2.70000	2.40000	0.30000	800.00000	0.20000
	94.10000	2.70000	2.40000	0.60000	800.00000	0.20000
	93.80000	2.70000	2.40000	0.90000	800.00000	0.20000
	93.50000	2.70000	2.40000	1.20000	800.00000	0.20000
	93.20000	2.70000	2.40000	1.50000	800.00000	0.20000
	92.90000	2.70000	2.40000	1.80000	800.00000	0.20000
	92.60000	2.70000	2.40000	2.10000	800.00000	0.20000
	92.30000	2.70000	2.40000	2.40000	800.00000	0.20000
	92.00000	2.70000	2.40000	2.70000	800.00000	0.20000
	91.70000	2.70000	2.40000	3.00000	800.00000	0.20000
	94.40000	2.70000	2.70000	0.00000	800.00000	0.20000
	94.10000	2.70000	2.70000	0.30000	800.00000	0.20000
	93.80000	2.70000	2.70000	0.60000	800.00000	0.20000
	93.50000	2.70000	2.70000	0.90000	800.00000	0.20000
	93.20000	2.70000	2.70000	1.20000	800.00000	0.20000
	92.90000	2.70000	2.70000	1.50000	800.00000	0.20000
	92.60000	2.70000	2.70000	1.80000	800.00000	0.20000
	92.30000	2.70000	2.70000	2.10000	800.00000	0.20000
	92.00000	2.70000	2.70000	2.40000	800.00000	0.20000
	91.70000	2.70000	2.70000	2.70000	800.00000	0.20000
	91.40000	2.70000	2.70000	3.00000	800.00000	0.20000
	94.10000	2.70000	3.00000	0.00000	800.00000	0.20000
	93.80000	2.70000	3.00000	0.30000	800.00000	0.20000
	93.50000	2.70000	3.00000	0.60000	800.00000	0.20000
	93.20000	2.70000	3.00000	0.90000	800.00000	0.20000
	92.90000	2.70000	3.00000	1.20000	800.00000	0.20000
	92.60000	2.70000	3.00000	1.50000	800.00000	0.20000
	92.30000	2.70000	3.00000	1.80000	800.00000	0.20000
	92.00000	2.70000	3.00000	2.10000	800.00000	0.20000
	91.70000	2.70000	3.00000	2.40000	800.00000	0.20000
	91.40000	2.70000	3.00000	2.70000	800.00000	0.20000
	91.10000	2.70000	3.00000	3.00000	800.00000	0.20000
1053.22954	96.80000	3.00000	0.00000	0.00000	800.00000	0.20000
1026.55923	96.50000	3.00000	0.00000	0.30000	800.00000	0.20000
1002.70660	96.20000	3.00000	0.00000	0.60000	800.00000	0.20000
980.97153	95.90000	3.00000	0.00000	0.90000	800.00000	0.20000
960.91674	95.60000	3.00000	0.00000	1.20000	800.00000	0.20000
942.24538	95.30000	3.00000	0.00000	1.50000	800.00000	0.20000
924.74375	95.00000	3.00000	0.00000	1.80000	800.00000	0.20000
908.25114	94.70000	3.00000	0.00000	2.10000	800.00000	0.20000
892.64257	94.40000	3.00000	0.00000	2.40000	800.00000	0.20000
877.81824	94.10000	3.00000	0.00000	2.70000	800.00000	0.20000
863.69677	93.80000	3.00000	0.00000	3.00000	800.00000	0.20000
	96.50000	3.00000	0.30000	0.00000	800.00000	0.20000
1108.00087	96.20000	3.00000	0.30000	0.30000	800.00000	0.20000
1072.68514	95.90000	3.00000	0.30000	0.60000	800.00000	0.20000
1043.45613	95.60000	3.00000	0.30000	0.90000	800.00000	0.20000
1017.92539	95.30000	3.00000	0.30000	1.20000	800.00000	0.20000
994.98895	95.00000	3.00000	0.30000	1.50000	800.00000	0.20000
974.02346	94.70000	3.00000	0.30000	1.80000	800.00000	0.20000
954.63318	94.40000	3.00000	0.30000	2.10000	800.00000	0.20000
936.54648	94.10000	3.00000	0.30000	2.40000	800.00000	0.20000
919.56624	93.80000	3.00000	0.30000	2.70000	800.00000	0.20000
903.54337	93.50000	3.00000	0.30000	3.00000	800.00000	0.20000
	96.20000	3.00000	0.60000	0.00000	800.00000	0.20000
	95.90000	3.00000	0.60000	0.30000	800.00000	0.20000
	95.60000	3.00000	0.60000	0.60000	800.00000	0.20000
	95.30000	3.00000	0.60000	0.90000	800.00000	0.20000
1102.26164	95.00000	3.00000	0.60000	1.20000	800.00000	0.20000
1066.48485	94.70000	3.00000	0.60000	1.50000	800.00000	0.20000
1037.26883	94.40000	3.00000	0.60000	1.80000	800.00000	0.20000
1011.89716	94.10000	3.00000	0.60000	2.10000	800.00000	0.20000
989.17278	93.80000	3.00000	0.60000	2.40000	800.00000	0.20000
968.43678	93.50000	3.00000	0.60000	2.70000	800.00000	0.20000
949.27765	93.20000	3.00000	0.60000	3.00000	800.00000	0.20000
	95.90000	3.00000	0.90000	0.00000	800.00000	0.20000
	95.60000	3.00000	0.90000	0.30000	800.00000	0.20000
	95.30000	3.00000	0.90000	0.60000	800.00000	0.20000
	95.00000	3.00000	0.90000	0.90000	800.00000	0.20000
	94.70000	3.00000	0.90000	1.20000	800.00000	0.20000
	94.40000	3.00000	0.90000	1.50000	800.00000	0.20000
	94.10000	3.00000	0.90000	1.80000	800.00000	0.20000
